id,source,predicate,target,unit,confidence,doc_instance_id,clause_id,support_count,track,evidence_anchors
edge_ca4b2aafa90b4b6bb46d35cc,Clause:0ef7089f429ca4377a5b92c9f7a419ffcb4a3102d8d0ac5666c9f1bfef4ba625#clause_0001,clause_has_parameter_mention,ParameterMention:pm_351a3d60c8ad696d2bd4,,1.0,0ef7089f429ca4377a5b92c9f7a419ffcb4a3102d8d0ac5666c9f1bfef4ba625,0ef7089f429ca4377a5b92c9f7a419ffcb4a3102d8d0ac5666c9f1bfef4ba625#clause_0001,1,strict_high,"[{""char_end"":69,""char_start"":67,""clause_id"":""0ef7089f429ca4377a5b92c9f7a419ffcb4a3102d8d0ac5666c9f1bfef4ba625#clause_0001"",""doc_instance_id"":""0ef7089f429ca4377a5b92c9f7a419ffcb4a3102d8d0ac5666c9f1bfef4ba625""}]"
edge_35d0f2c7b9a6384a31cb3b93,Clause:0f3400361f4f38388365c57c706fc464f0fa6aee962bdb434173380878f8c94b#clause_0000,clause_has_parameter_mention,ParameterMention:pm_0ae223c1cd0931a14658,,1.0,0f3400361f4f38388365c57c706fc464f0fa6aee962bdb434173380878f8c94b,0f3400361f4f38388365c57c706fc464f0fa6aee962bdb434173380878f8c94b#clause_0000,1,strict_high,"[{""char_end"":105,""char_start"":103,""clause_id"":""0f3400361f4f38388365c57c706fc464f0fa6aee962bdb434173380878f8c94b#clause_0000"",""doc_instance_id"":""0f3400361f4f38388365c57c706fc464f0fa6aee962bdb434173380878f8c94b""}]"
edge_27bce8a650b9066f3934ba5f,Clause:10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0000,clause_has_parameter_mention,ParameterMention:pm_2685fd65e7b77888bab4,,1.0,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0000,1,strict_high,"[{""char_end"":72,""char_start"":70,""clause_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0000"",""doc_instance_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de""}]"
edge_5d7d325f950a1fa2ad6809ac,Clause:10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0001,clause_has_parameter_mention,ParameterMention:pm_85bbee7423a6fc05948a,,1.0,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0001,1,strict_high,"[{""char_end"":22,""char_start"":18,""clause_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0001"",""doc_instance_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de""}]"
edge_e0f4e43ce1366aea54e75528,Clause:10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0003,clause_has_parameter_mention,ParameterMention:pm_5ada9f1043a00fbfa485,,1.0,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0003,1,strict_high,"[{""char_end"":45,""char_start"":41,""clause_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0003"",""doc_instance_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de""}]"
edge_1a3c76e03ba27deafd05eba8,Clause:10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0003,clause_has_parameter_mention,ParameterMention:pm_e6ac1df41cd4967003d6,,1.0,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0003,1,strict_high,"[{""char_end"":30,""char_start"":28,""clause_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0003"",""doc_instance_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de""}]"
edge_65e4c2ebd69590631384d03e,Clause:10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0004,clause_has_parameter_mention,ParameterMention:pm_4d713bcb48cd5d858a94,,1.0,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0004,1,strict_high,"[{""char_end"":55,""char_start"":51,""clause_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0004"",""doc_instance_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de""}]"
edge_ff3dbb00549521adb88c3ea2,Clause:10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0004,clause_has_parameter_mention,ParameterMention:pm_5c9d783f5be542724f6b,,1.0,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0004,1,strict_high,"[{""char_end"":40,""char_start"":38,""clause_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0004"",""doc_instance_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de""}]"
edge_e31a74871515aca7f72bfc3a,Clause:10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0005,clause_has_parameter_mention,ParameterMention:pm_f773a668cbdcd557e77e,,1.0,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0005,1,strict_high,"[{""char_end"":47,""char_start"":43,""clause_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0005"",""doc_instance_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de""}]"
edge_c2b636224afee853a4f2407e,Clause:10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0009,clause_has_parameter_mention,ParameterMention:pm_6f3fa4f34b829fbb7066,,1.0,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0009,1,strict_high,"[{""char_end"":13,""char_start"":12,""clause_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0009"",""doc_instance_id"":""10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de""}]"
